startDateTime,endDateTime,windSpeedMean,windSpeedMinimum,windSpeedMaximum,windSpeedVariance,windSpeedNumPts,windSpeedExpUncert,windSpeedStdErMean,windSpeedFinalQF,windDirMean,windDirVariance,windDirNumPts,windDirExpUncert,windDirStdErMean,windDirFinalQF
"2020-09-01T00:00:00Z","2020-09-01T00:30:00Z",0.60,0.00,2.38,0.11,1796.00,0.05,0.01,0,174.47,3383.41,1796.00,0.07,0.02,0
"2020-09-01T00:30:00Z","2020-09-01T01:00:00Z",0.66,0.00,2.85,0.11,1800.00,0.06,0.01,0,192.59,3027.92,1800.00,0.07,0.02,0
"2020-09-01T01:00:00Z","2020-09-01T01:30:00Z",0.48,0.00,1.05,0.04,1800.00,0.02,0.00,0,203.78,4534.19,1800.00,0.07,0.03,0
"2020-09-01T01:30:00Z","2020-09-01T02:00:00Z",0.54,0.02,2.29,0.12,1800.00,0.05,0.01,0,246.52,6228.83,1800.00,0.07,0.04,0
"2020-09-01T02:00:00Z","2020-09-01T02:30:00Z",0.97,0.06,3.34,0.21,1800.00,0.07,0.01,0,321.62,879.97,1800.00,0.07,0.03,0
"2020-09-01T02:30:00Z","2020-09-01T03:00:00Z",0.44,0.03,1.12,0.03,1800.00,0.03,0.00,0,337.40,1431.67,1800.00,0.07,0.05,1
"2020-09-01T03:00:00Z","2020-09-01T03:30:00Z",0.38,0.00,1.03,0.03,1800.00,0.02,0.00,0,263.29,2522.78,1800.00,0.07,0.02,0
"2020-09-01T03:30:00Z","2020-09-01T04:00:00Z",0.27,0.01,0.72,0.02,1800.00,0.02,0.00,0,201.02,6777.48,1800.00,0.07,0.03,0
"2020-09-01T04:00:00Z","2020-09-01T04:30:00Z",0.61,0.00,1.27,0.04,1800.00,0.03,0.00,0,292.41,715.98,1800.00,0.07,0.01,0
"2020-09-01T04:30:00Z","2020-09-01T05:00:00Z",0.46,0.01,1.34,0.06,1798.00,0.03,0.01,0,268.07,4641.07,1798.00,0.07,0.04,1
"2020-09-01T05:00:00Z","2020-09-01T05:30:00Z",0.43,0.01,1.68,0.05,1800.00,0.04,0.01,0,273.14,6788.29,1800.00,0.07,0.03,0
"2020-09-01T05:30:00Z","2020-09-01T06:00:00Z",0.51,0.01,0.85,0.03,1800.00,0.02,0.00,0,307.32,1919.45,1800.00,0.07,0.03,0
"2020-09-01T06:00:00Z","2020-09-01T06:30:00Z",0.40,0.00,0.87,0.03,1800.00,0.02,0.00,0,278.94,5930.73,1800.00,0.07,0.04,0
"2020-09-01T06:30:00Z","2020-09-01T07:00:00Z",0.39,0.02,0.95,0.04,1800.00,0.02,0.00,0,291.46,4081.57,1800.00,0.07,0.03,0
"2020-09-01T07:00:00Z","2020-09-01T07:30:00Z",0.44,0.04,1.05,0.03,1800.00,0.02,0.00,0,291.84,3427.76,1800.00,0.07,0.04,1
"2020-09-01T07:30:00Z","2020-09-01T08:00:00Z",0.52,0.00,1.18,0.05,1800.00,0.03,0.01,0,286.40,3669.57,1800.00,0.07,0.03,0
"2020-09-01T08:00:00Z","2020-09-01T08:30:00Z",0.49,0.10,1.24,0.03,1800.00,0.03,0.00,0,263.68,2011.34,1800.00,0.07,0.02,0
"2020-09-01T08:30:00Z","2020-09-01T09:00:00Z",0.56,0.02,1.07,0.04,1795.00,0.02,0.00,0,248.70,5836.55,1795.00,0.07,0.03,0
"2020-09-01T09:00:00Z","2020-09-01T09:30:00Z",0.54,0.00,0.92,0.03,1800.00,0.02,0.00,0,264.52,778.36,1800.00,0.07,0.02,0
"2020-09-01T09:30:00Z","2020-09-01T10:00:00Z",0.60,0.09,1.09,0.03,1800.00,0.02,0.00,0,249.02,1464.80,1800.00,0.07,0.02,0
"2020-09-01T10:00:00Z","2020-09-01T10:30:00Z",0.46,0.00,0.98,0.02,1800.00,0.02,0.00,0,246.09,4376.92,1800.00,0.07,0.03,0
"2020-09-01T10:30:00Z","2020-09-01T11:00:00Z",0.43,0.06,0.88,0.02,1800.00,0.02,0.00,0,270.63,1282.80,1800.00,0.07,0.02,0
"2020-09-01T11:00:00Z","2020-09-01T11:30:00Z",0.41,0.00,0.83,0.02,1800.00,0.02,0.00,0,265.16,1563.12,1800.00,0.07,0.02,0
"2020-09-01T11:30:00Z","2020-09-01T12:00:00Z",0.54,0.07,1.06,0.04,1800.00,0.02,0.00,0,277.70,1410.41,1800.00,0.07,0.02,0
"2020-09-01T12:00:00Z","2020-09-01T12:30:00Z",0.53,0.12,1.03,0.02,1800.00,0.02,0.00,0,272.10,1064.83,1800.00,0.07,0.01,0
"2020-09-01T12:30:00Z","2020-09-01T13:00:00Z",0.66,0.10,1.17,0.04,1796.00,0.03,0.00,0,280.99,852.00,1796.00,0.07,0.01,0
"2020-09-01T13:00:00Z","2020-09-01T13:30:00Z",0.56,0.01,1.31,0.06,1800.00,0.03,0.01,0,254.74,1280.68,1800.00,0.07,0.02,0
"2020-09-01T13:30:00Z","2020-09-01T14:00:00Z",0.46,0.07,0.98,0.03,1800.00,0.02,0.00,0,303.64,2999.38,1800.00,0.07,0.04,0
"2020-09-01T14:00:00Z","2020-09-01T14:30:00Z",0.48,0.06,1.36,0.07,1800.00,0.03,0.01,0,68.06,1866.65,1800.00,0.07,0.06,1
"2020-09-01T14:30:00Z","2020-09-01T15:00:00Z",0.55,0.01,1.73,0.09,1800.00,0.04,0.01,0,356.25,5090.48,1800.00,0.07,0.05,1
"2020-09-01T15:00:00Z","2020-09-01T15:30:00Z",0.59,0.02,1.89,0.10,1800.00,0.04,0.01,0,106.21,2668.63,1800.00,0.07,0.05,1
"2020-09-01T15:30:00Z","2020-09-01T16:00:00Z",0.81,0.12,2.43,0.15,1800.00,0.05,0.01,0,178.29,7758.56,1800.00,0.07,0.04,1
"2020-09-01T16:00:00Z","2020-09-01T16:30:00Z",0.69,0.02,2.58,0.18,1800.00,0.05,0.01,0,97.27,3040.44,1800.00,0.07,0.05,1
"2020-09-01T16:30:00Z","2020-09-01T17:00:00Z",0.93,0.04,2.64,0.23,1795.00,0.05,0.01,0,124.74,3065.57,1795.00,0.07,0.05,1
"2020-09-01T17:00:00Z","2020-09-01T17:30:00Z",1.43,0.05,4.00,0.45,1800.00,0.08,0.02,0,37.09,989.91,1800.00,0.07,0.06,1
"2020-09-01T17:30:00Z","2020-09-01T18:00:00Z",1.29,0.03,3.12,0.36,1800.00,0.06,0.01,0,50.51,1064.98,1800.00,0.07,0.06,1
"2020-09-01T18:00:00Z","2020-09-01T18:30:00Z",1.34,0.05,4.64,0.43,1800.00,0.09,0.02,0,37.82,955.58,1800.00,0.07,0.06,1
"2020-09-01T18:30:00Z","2020-09-01T19:00:00Z",1.18,0.09,3.42,0.35,1800.00,0.07,0.01,0,46.61,1807.84,1800.00,0.07,0.06,1
"2020-09-01T19:00:00Z","2020-09-01T19:30:00Z",1.21,0.03,3.79,0.41,1800.00,0.08,0.02,0,52.00,2217.77,1800.00,0.07,0.06,1
"2020-09-01T19:30:00Z","2020-09-01T20:00:00Z",1.26,0.03,3.71,0.37,1800.00,0.08,0.01,0,63.63,2344.07,1800.00,0.07,0.06,1
"2020-09-01T20:00:00Z","2020-09-01T20:30:00Z",0.91,0.00,2.99,0.23,1800.00,0.06,0.01,0,69.32,2926.72,1800.00,0.07,0.05,1
"2020-09-01T20:30:00Z","2020-09-01T21:00:00Z",1.21,0.00,3.27,0.31,1796.00,0.07,0.01,0,356.68,3131.75,1796.00,0.07,0.06,1
"2020-09-01T21:00:00Z","2020-09-01T21:30:00Z",1.20,0.03,3.78,0.39,1799.00,0.08,0.01,0,46.20,2253.62,1799.00,0.07,0.06,1
"2020-09-01T21:30:00Z","2020-09-01T22:00:00Z",1.16,0.02,4.19,0.36,1800.00,0.08,0.01,0,332.20,4522.80,1800.00,0.07,0.06,1
"2020-09-01T22:00:00Z","2020-09-01T22:30:00Z",0.97,0.03,2.73,0.28,1800.00,0.06,0.01,0,73.48,2647.63,1800.00,0.07,0.05,1
"2020-09-01T22:30:00Z","2020-09-01T23:00:00Z",0.85,0.02,2.36,0.22,1800.00,0.05,0.01,0,350.06,2887.82,1800.00,0.07,0.06,1
"2020-09-01T23:00:00Z","2020-09-01T23:30:00Z",0.85,0.01,2.86,0.19,1800.00,0.06,0.01,0,347.56,6266.31,1800.00,0.07,0.05,1
"2020-09-01T23:30:00Z","2020-09-02T00:00:00Z",0.69,0.02,3.07,0.14,1800.00,0.06,0.01,0,286.52,8635.50,1800.00,0.07,0.04,1
"2020-09-02T00:00:00Z","2020-09-02T00:30:00Z",0.78,0.01,2.72,0.18,1800.00,0.06,0.01,0,188.53,2818.09,1800.00,0.07,0.02,0
"2020-09-02T00:30:00Z","2020-09-02T01:00:00Z",0.53,0.03,1.15,0.02,1796.00,0.03,0.00,0,245.29,1548.14,1796.00,0.07,0.02,0
"2020-09-02T01:00:00Z","2020-09-02T01:30:00Z",0.49,0.01,0.96,0.03,1800.00,0.02,0.00,0,255.03,1964.52,1800.00,0.07,0.02,0
"2020-09-02T01:30:00Z","2020-09-02T02:00:00Z",0.54,0.16,0.92,0.02,1800.00,0.02,0.00,0,270.79,830.81,1800.00,0.07,0.01,0
"2020-09-02T02:00:00Z","2020-09-02T02:30:00Z",0.55,0.09,1.02,0.02,1800.00,0.02,0.00,0,266.44,721.56,1800.00,0.07,0.01,0
"2020-09-02T02:30:00Z","2020-09-02T03:00:00Z",0.61,0.11,1.05,0.02,1800.00,0.02,0.00,0,257.48,294.56,1800.00,0.07,0.01,0
"2020-09-02T03:00:00Z","2020-09-02T03:30:00Z",0.83,0.37,1.46,0.03,1800.00,0.03,0.00,0,250.09,240.43,1800.00,0.07,0.01,0
"2020-09-02T03:30:00Z","2020-09-02T04:00:00Z",0.68,0.31,1.28,0.03,1800.00,0.03,0.00,0,253.75,198.74,1800.00,0.07,0.01,0
"2020-09-02T04:00:00Z","2020-09-02T04:30:00Z",0.88,0.34,1.35,0.03,1800.00,0.03,0.00,0,257.12,114.16,1800.00,0.07,0.00,0
"2020-09-02T04:30:00Z","2020-09-02T05:00:00Z",0.94,0.47,1.40,0.02,1800.00,0.03,0.00,0,249.08,58.47,1800.00,0.07,0.00,0
"2020-09-02T05:00:00Z","2020-09-02T05:30:00Z",0.98,0.51,1.41,0.02,1794.00,0.03,0.00,0,245.66,49.05,1794.00,0.07,0.00,0
"2020-09-02T05:30:00Z","2020-09-02T06:00:00Z",0.92,0.42,1.37,0.02,1800.00,0.03,0.00,0,253.06,66.56,1800.00,0.07,0.00,0
"2020-09-02T06:00:00Z","2020-09-02T06:30:00Z",0.75,0.22,1.39,0.04,1800.00,0.03,0.00,0,255.86,136.23,1800.00,0.07,0.00,0
"2020-09-02T06:30:00Z","2020-09-02T07:00:00Z",0.76,0.34,1.15,0.02,1800.00,0.03,0.00,0,256.76,74.32,1800.00,0.07,0.00,0
"2020-09-02T07:00:00Z","2020-09-02T07:30:00Z",0.88,0.36,1.53,0.03,1800.00,0.03,0.00,0,253.99,116.53,1800.00,0.07,0.00,0
"2020-09-02T07:30:00Z","2020-09-02T08:00:00Z",0.97,0.52,1.52,0.03,1800.00,0.03,0.00,0,250.40,43.48,1800.00,0.07,0.00,0
"2020-09-02T08:00:00Z","2020-09-02T08:30:00Z",0.79,0.38,1.45,0.03,1800.00,0.03,0.00,0,258.58,87.12,1800.00,0.07,0.00,0
"2020-09-02T08:30:00Z","2020-09-02T09:00:00Z",0.91,0.40,1.75,0.05,1800.00,0.04,0.01,0,256.40,94.21,1800.00,0.07,0.00,0
"2020-09-02T09:00:00Z","2020-09-02T09:30:00Z",1.00,0.22,1.66,0.06,1797.00,0.04,0.01,0,251.75,73.76,1797.00,0.07,0.00,0
"2020-09-02T09:30:00Z","2020-09-02T10:00:00Z",1.07,0.42,1.69,0.05,1800.00,0.04,0.01,0,259.40,116.48,1800.00,0.07,0.00,0
"2020-09-02T10:00:00Z","2020-09-02T10:30:00Z",0.98,0.40,1.61,0.04,1800.00,0.03,0.00,0,255.42,91.47,1800.00,0.07,0.00,0
"2020-09-02T10:30:00Z","2020-09-02T11:00:00Z",0.78,0.38,1.23,0.02,1800.00,0.03,0.00,0,263.20,72.55,1800.00,0.07,0.00,0
"2020-09-02T11:00:00Z","2020-09-02T11:30:00Z",0.70,0.31,1.11,0.02,1800.00,0.03,0.00,0,267.53,477.40,1800.00,0.07,0.01,0
"2020-09-02T11:30:00Z","2020-09-02T12:00:00Z",0.81,0.28,1.29,0.02,1800.00,0.03,0.00,0,272.52,85.31,1800.00,0.07,0.00,0
"2020-09-02T12:00:00Z","2020-09-02T12:30:00Z",0.74,0.33,1.30,0.01,1800.00,0.03,0.00,0,275.19,139.86,1800.00,0.07,0.00,0
"2020-09-02T12:30:00Z","2020-09-02T13:00:00Z",0.80,0.34,1.25,0.01,1800.00,0.03,0.00,0,274.77,171.20,1800.00,0.07,0.01,0
"2020-09-02T13:00:00Z","2020-09-02T13:30:00Z",0.76,0.36,1.20,0.01,1797.00,0.03,0.00,0,274.29,237.07,1797.00,0.07,0.01,0
"2020-09-02T13:30:00Z","2020-09-02T14:00:00Z",0.67,0.30,1.05,0.02,1800.00,0.02,0.00,0,271.81,296.63,1800.00,0.07,0.01,0
"2020-09-02T14:00:00Z","2020-09-02T14:30:00Z",0.42,0.00,0.92,0.03,1800.00,0.02,0.00,0,305.54,2303.97,1800.00,0.07,0.04,1
"2020-09-02T14:30:00Z","2020-09-02T15:00:00Z",0.42,0.00,1.55,0.07,1800.00,0.03,0.01,0,103.94,4347.33,1800.00,0.07,0.04,1
"2020-09-02T15:00:00Z","2020-09-02T15:30:00Z",0.63,0.04,2.10,0.11,1800.00,0.04,0.01,0,115.05,3132.56,1800.00,0.07,0.03,1
"2020-09-02T15:30:00Z","2020-09-02T16:00:00Z",0.98,0.01,2.93,0.21,1800.00,0.06,0.01,0,150.70,2467.81,1800.00,0.07,0.02,0
"2020-09-02T16:00:00Z","2020-09-02T16:30:00Z",0.86,0.01,3.16,0.20,1800.00,0.06,0.01,0,124.60,3081.60,1800.00,0.07,0.03,1
"2020-09-02T16:30:00Z","2020-09-02T17:00:00Z",0.94,0.02,2.77,0.20,1800.00,0.06,0.01,0,106.31,2764.95,1800.00,0.07,0.03,1
"2020-09-02T17:00:00Z","2020-09-02T17:30:00Z",0.94,0.01,3.29,0.27,1794.00,0.07,0.01,0,165.26,6418.02,1794.00,0.07,0.03,1
"2020-09-02T17:30:00Z","2020-09-02T18:00:00Z",0.99,0.01,3.35,0.29,1800.00,0.07,0.01,0,359.35,5855.98,1800.00,0.07,0.05,1
"2020-09-02T18:00:00Z","2020-09-02T18:30:00Z",1.08,0.02,3.24,0.32,1800.00,0.07,0.01,0,349.33,4986.30,1800.00,0.07,0.06,1
"2020-09-02T18:30:00Z","2020-09-02T19:00:00Z",1.17,0.04,4.72,0.44,1800.00,0.10,0.02,0,339.35,5580.65,1800.00,0.07,0.05,1
"2020-09-02T19:00:00Z","2020-09-02T19:30:00Z",1.29,0.01,3.36,0.44,1800.00,0.07,0.02,0,345.46,3439.67,1800.00,0.07,0.06,1
"2020-09-02T19:30:00Z","2020-09-02T20:00:00Z",1.37,0.06,4.65,0.57,1800.00,0.09,0.02,0,358.39,3734.79,1800.00,0.07,0.06,1
"2020-09-02T20:00:00Z","2020-09-02T20:30:00Z",1.35,0.01,3.64,0.52,1800.00,0.07,0.02,0,47.93,2103.98,1800.00,0.07,0.06,1
"2020-09-02T20:30:00Z","2020-09-02T21:00:00Z",1.16,0.03,3.77,0.36,1800.00,0.08,0.01,0,340.66,6098.79,1800.00,0.07,0.05,1
"2020-09-02T21:00:00Z","2020-09-02T21:30:00Z",1.15,0.06,3.34,0.32,1793.00,0.07,0.01,0,60.88,2504.14,1793.00,0.07,0.06,1
"2020-09-02T21:30:00Z","2020-09-02T22:00:00Z",1.03,0.01,3.17,0.32,1800.00,0.06,0.01,0,107.30,3264.00,1800.00,0.07,0.05,1
"2020-09-02T22:00:00Z","2020-09-02T22:30:00Z",0.88,0.00,2.50,0.25,1800.00,0.05,0.01,0,351.89,8256.48,1800.00,0.07,0.05,1
"2020-09-02T22:30:00Z","2020-09-02T23:00:00Z",1.18,0.01,3.66,0.46,1800.00,0.07,0.02,0,346.03,6754.00,1800.00,0.07,0.05,1
"2020-09-02T23:00:00Z","2020-09-02T23:30:00Z",0.94,0.04,3.15,0.25,1800.00,0.06,0.01,0,0.43,5579.09,1800.00,0.07,0.05,1
"2020-09-02T23:30:00Z","2020-09-03T00:00:00Z",0.99,0.04,3.30,0.30,1800.00,0.07,0.01,0,339.86,7318.05,1800.00,0.07,0.05,1
"2020-09-03T00:00:00Z","2020-09-03T00:30:00Z",0.60,0.01,2.31,0.13,1800.00,0.05,0.01,0,320.36,5482.24,1800.00,0.07,0.05,1
"2020-09-03T00:30:00Z","2020-09-03T01:00:00Z",0.56,0.00,1.61,0.09,1800.00,0.03,0.01,0,278.34,4490.90,1800.00,0.07,0.04,0
"2020-09-03T01:00:00Z","2020-09-03T01:30:00Z",1.18,0.03,3.84,0.36,1796.00,0.08,0.01,0,336.75,2237.94,1796.00,0.07,0.06,1
"2020-09-03T01:30:00Z","2020-09-03T02:00:00Z",0.95,0.00,2.96,0.23,1800.00,0.06,0.01,0,346.81,3776.41,1800.00,0.07,0.05,1
"2020-09-03T02:00:00Z","2020-09-03T02:30:00Z",0.71,0.02,2.68,0.16,1800.00,0.05,0.01,0,281.52,5751.90,1800.00,0.07,0.04,1
"2020-09-03T02:30:00Z","2020-09-03T03:00:00Z",0.94,0.31,1.75,0.07,1800.00,0.04,0.01,0,253.81,567.45,1800.00,0.07,0.01,0
"2020-09-03T03:00:00Z","2020-09-03T03:30:00Z",0.82,0.31,1.53,0.03,1800.00,0.03,0.00,0,262.81,284.86,1800.00,0.07,0.01,0
"2020-09-03T03:30:00Z","2020-09-03T04:00:00Z",0.81,0.01,1.96,0.08,1800.00,0.04,0.01,0,257.12,591.04,1800.00,0.07,0.01,0
"2020-09-03T04:00:00Z","2020-09-03T04:30:00Z",0.81,0.04,2.66,0.13,1800.00,0.05,0.01,0,308.53,2148.44,1800.00,0.07,0.04,1
"2020-09-03T04:30:00Z","2020-09-03T05:00:00Z",1.00,0.01,2.91,0.16,1800.00,0.06,0.01,0,289.87,1905.62,1800.00,0.07,0.03,0
"2020-09-03T05:00:00Z","2020-09-03T05:30:00Z",0.96,0.04,2.79,0.20,1795.00,0.06,0.01,0,310.66,3207.89,1795.00,0.07,0.04,1
"2020-09-03T05:30:00Z","2020-09-03T06:00:00Z",0.72,0.04,2.06,0.10,1800.00,0.04,0.01,0,261.98,3478.24,1800.00,0.07,0.03,0
"2020-09-03T06:00:00Z","2020-09-03T06:30:00Z",0.74,0.01,3.23,0.23,1800.00,0.07,0.01,0,324.51,6336.96,1800.00,0.07,0.05,1
"2020-09-03T06:30:00Z","2020-09-03T07:00:00Z",1.15,0.05,3.71,0.32,1800.00,0.08,0.01,0,306.11,2800.32,1800.00,0.07,0.04,1
"2020-09-03T07:00:00Z","2020-09-03T07:30:00Z",1.63,0.06,4.38,0.45,1800.00,0.09,0.02,0,340.67,1048.96,1800.00,0.07,0.05,1
"2020-09-03T07:30:00Z","2020-09-03T08:00:00Z",1.48,0.02,3.85,0.39,1800.00,0.08,0.01,0,337.68,1458.74,1800.00,0.07,0.05,1
"2020-09-03T08:00:00Z","2020-09-03T08:30:00Z",1.29,0.06,3.37,0.32,1800.00,0.07,0.01,0,349.97,1008.28,1800.00,0.07,0.06,1
"2020-09-03T08:30:00Z","2020-09-03T09:00:00Z",1.75,0.19,4.56,0.37,1800.00,0.09,0.01,0,349.76,523.84,1800.00,0.07,0.06,1
"2020-09-03T09:00:00Z","2020-09-03T09:30:00Z",1.68,0.11,4.46,0.40,1795.00,0.09,0.01,0,345.78,483.81,1795.00,0.07,0.05,1
"2020-09-03T09:30:00Z","2020-09-03T10:00:00Z",0.85,0.00,3.10,0.21,1800.00,0.06,0.01,0,276.19,5506.55,1800.00,0.07,0.03,0
"2020-09-03T10:00:00Z","2020-09-03T10:30:00Z",0.78,0.01,1.66,0.05,1800.00,0.04,0.01,0,271.47,1165.66,1800.00,0.07,0.02,0
"2020-09-03T10:30:00Z","2020-09-03T11:00:00Z",0.63,0.01,1.71,0.05,1800.00,0.04,0.01,0,229.18,3214.36,1800.00,0.07,0.02,0
"2020-09-03T11:00:00Z","2020-09-03T11:30:00Z",0.70,0.03,2.96,0.07,1800.00,0.06,0.01,0,221.15,1101.23,1800.00,0.07,0.01,0
"2020-09-03T11:30:00Z","2020-09-03T12:00:00Z",0.60,0.16,1.12,0.02,1800.00,0.03,0.00,0,236.88,168.71,1800.00,0.07,0.01,0
"2020-09-03T12:00:00Z","2020-09-03T12:30:00Z",0.52,0.17,0.90,0.01,1800.00,0.02,0.00,0,254.90,247.31,1800.00,0.07,0.01,0
"2020-09-03T12:30:00Z","2020-09-03T13:00:00Z",0.67,0.31,1.15,0.01,1800.00,0.03,0.00,0,251.71,92.14,1800.00,0.07,0.00,0
"2020-09-03T13:00:00Z","2020-09-03T13:30:00Z",0.58,0.09,0.99,0.02,1800.00,0.02,0.00,0,243.59,178.55,1800.00,0.07,0.01,0
"2020-09-03T13:30:00Z","2020-09-03T14:00:00Z",0.42,0.04,0.88,0.03,1796.00,0.02,0.00,0,302.66,1158.21,1796.00,0.07,0.02,0
"2020-09-03T14:00:00Z","2020-09-03T14:30:00Z",0.39,0.00,1.33,0.06,1800.00,0.03,0.01,0,102.87,2902.02,1800.00,0.07,0.04,1
"2020-09-03T14:30:00Z","2020-09-03T15:00:00Z",0.66,0.01,2.01,0.11,1800.00,0.04,0.01,0,135.87,3112.41,1800.00,0.07,0.03,0
"2020-09-03T15:00:00Z","2020-09-03T15:30:00Z",0.85,0.02,2.79,0.21,1800.00,0.06,0.01,0,148.53,4015.95,1800.00,0.07,0.03,1
"2020-09-03T15:30:00Z","2020-09-03T16:00:00Z",0.75,0.01,2.08,0.12,1800.00,0.04,0.01,0,98.47,2849.50,1800.00,0.07,0.03,1
"2020-09-03T16:00:00Z","2020-09-03T16:30:00Z",0.99,0.01,3.02,0.24,1800.00,0.06,0.01,0,142.23,2524.96,1800.00,0.07,0.02,0
"2020-09-03T16:30:00Z","2020-09-03T17:00:00Z",0.83,0.01,3.57,0.16,1800.00,0.07,0.01,0,116.03,4967.11,1800.00,0.07,0.04,1
"2020-09-03T17:00:00Z","2020-09-03T17:30:00Z",1.30,0.02,3.26,0.36,1800.00,0.07,0.01,0,51.47,1978.90,1800.00,0.07,0.06,1
"2020-09-03T17:30:00Z","2020-09-03T18:00:00Z",1.47,0.01,4.19,0.53,1793.00,0.08,0.02,0,358.88,2733.31,1793.00,0.07,0.06,1
"2020-09-03T18:00:00Z","2020-09-03T18:30:00Z",1.35,0.04,4.39,0.48,1800.00,0.09,0.02,0,40.63,1665.74,1800.00,0.07,0.06,1
"2020-09-03T18:30:00Z","2020-09-03T19:00:00Z",1.45,0.02,4.57,0.53,1800.00,0.09,0.02,0,41.10,1505.69,1800.00,0.07,0.06,1
"2020-09-03T19:00:00Z","2020-09-03T19:30:00Z",1.23,0.04,4.00,0.44,1800.00,0.08,0.02,0,347.17,5473.29,1800.00,0.07,0.06,1
"2020-09-03T19:30:00Z","2020-09-03T20:00:00Z",1.11,0.05,3.88,0.30,1800.00,0.08,0.01,0,309.30,9638.94,1800.00,0.07,0.04,1
"2020-09-03T20:00:00Z","2020-09-03T20:30:00Z",1.04,0.02,3.54,0.32,1800.00,0.07,0.01,0,98.39,3101.06,1800.00,0.07,0.05,1
"2020-09-03T20:30:00Z","2020-09-03T21:00:00Z",0.98,0.01,3.62,0.28,1800.00,0.07,0.01,0,183.37,10090.40,1800.00,0.07,0.04,1
"2020-09-03T21:00:00Z","2020-09-03T21:30:00Z",1.39,0.04,3.84,0.41,1800.00,0.08,0.02,0,175.08,2621.11,1800.00,0.07,0.02,0
"2020-09-03T21:30:00Z","2020-09-03T22:00:00Z",1.19,0.08,4.91,0.30,1793.00,0.10,0.01,0,173.65,2359.94,1793.00,0.07,0.02,0
"2020-09-03T22:00:00Z","2020-09-03T22:30:00Z",1.15,0.03,5.11,0.36,1800.00,0.11,0.01,0,168.55,2416.29,1800.00,0.07,0.02,0
"2020-09-03T22:30:00Z","2020-09-03T23:00:00Z",1.04,0.00,3.23,0.26,1800.00,0.07,0.01,0,163.29,2853.06,1800.00,0.07,0.02,0
"2020-09-03T23:00:00Z","2020-09-03T23:30:00Z",1.02,0.04,3.16,0.29,1800.00,0.06,0.01,0,148.22,2385.76,1800.00,0.07,0.02,0
"2020-09-03T23:30:00Z","2020-09-04T00:00:00Z",0.82,0.01,3.09,0.18,1800.00,0.06,0.01,0,161.56,2409.06,1800.00,0.07,0.02,0
"2020-09-04T00:00:00Z","2020-09-04T00:30:00Z",0.53,0.00,2.38,0.07,1800.00,0.05,0.01,0,203.97,2426.50,1800.00,0.07,0.02,0
"2020-09-04T00:30:00Z","2020-09-04T01:00:00Z",0.49,0.17,0.82,0.01,1800.00,0.02,0.00,0,251.65,286.39,1800.00,0.07,0.01,0
"2020-09-04T01:00:00Z","2020-09-04T01:30:00Z",0.52,0.19,0.96,0.02,1798.00,0.02,0.00,0,255.52,332.18,1798.00,0.07,0.01,0
"2020-09-04T01:30:00Z","2020-09-04T02:00:00Z",0.55,0.15,1.00,0.02,1800.00,0.02,0.00,0,253.60,140.18,1800.00,0.07,0.00,0
"2020-09-04T02:00:00Z","2020-09-04T02:30:00Z",0.67,0.31,1.16,0.02,1800.00,0.03,0.00,0,263.61,227.73,1800.00,0.07,0.01,0
"2020-09-04T02:30:00Z","2020-09-04T03:00:00Z",0.73,0.28,1.25,0.03,1800.00,0.03,0.00,0,254.83,108.46,1800.00,0.07,0.00,0
"2020-09-04T03:00:00Z","2020-09-04T03:30:00Z",0.87,0.31,1.57,0.03,1800.00,0.03,0.00,0,254.71,115.29,1800.00,0.07,0.00,0
"2020-09-04T03:30:00Z","2020-09-04T04:00:00Z",0.90,0.36,1.59,0.04,1800.00,0.03,0.00,0,255.76,85.06,1800.00,0.07,0.00,0
"2020-09-04T04:00:00Z","2020-09-04T04:30:00Z",0.77,0.18,1.56,0.04,1800.00,0.03,0.00,0,259.44,148.53,1800.00,0.07,0.01,0
"2020-09-04T04:30:00Z","2020-09-04T05:00:00Z",0.74,0.22,1.24,0.02,1800.00,0.03,0.00,0,262.39,187.58,1800.00,0.07,0.01,0
"2020-09-04T05:00:00Z","2020-09-04T05:30:00Z",0.80,0.37,1.16,0.02,1800.00,0.03,0.00,0,261.01,205.07,1800.00,0.07,0.01,0
"2020-09-04T05:30:00Z","2020-09-04T06:00:00Z",0.70,0.33,1.24,0.01,1794.00,0.03,0.00,0,266.32,136.70,1794.00,0.07,0.00,0
"2020-09-04T06:00:00Z","2020-09-04T06:30:00Z",0.66,0.30,1.14,0.02,1800.00,0.03,0.00,0,260.56,76.36,1800.00,0.07,0.00,0
"2020-09-04T06:30:00Z","2020-09-04T07:00:00Z",0.66,0.23,1.23,0.03,1800.00,0.03,0.00,0,264.51,98.40,1800.00,0.07,0.00,0
"2020-09-04T07:00:00Z","2020-09-04T07:30:00Z",0.72,0.29,1.37,0.03,1800.00,0.03,0.00,0,262.96,87.61,1800.00,0.07,0.00,0
"2020-09-04T07:30:00Z","2020-09-04T08:00:00Z",0.75,0.33,1.24,0.03,1800.00,0.03,0.00,0,269.18,267.99,1800.00,0.07,0.01,0
"2020-09-04T08:00:00Z","2020-09-04T08:30:00Z",0.75,0.35,1.32,0.02,1800.00,0.03,0.00,0,265.42,99.93,1800.00,0.07,0.00,0
